date,employee_id,status,check_in
2026-04-08,E1012,Remote,08:36
2026-04-08,E1013,Office,08:15
2026-04-08,E1014,Office,07:45
2026-04-08,E1015,Remote,08:25
2026-04-08,E1016,Office,07:23
2026-04-08,E1017,Office,08:09
2026-04-08,E1018,Office,09:56
2026-04-08,E1019,Office,08:19
2026-04-08,E1020,Office,09:40
2026-04-08,E1021,Office,07:51
2026-04-08,E1022,Office,07:36
2026-04-08,E1023,Remote,08:50
2026-04-08,E1024,Office,09:26
2026-04-08,E1025,Remote,07:56
2026-04-08,E1026,On Leave,
2026-04-08,E1028,Remote,09:42
2026-04-08,E1029,Office,09:46
2026-04-08,E1030,Office,09:45
2026-04-08,E1031,Office,08:53
2026-04-08,E1032,Office,08:29
2026-04-08,E1033,Office,09:01
2026-04-08,E1034,Office,09:59
2026-04-08,E1035,Office,08:03
2026-04-08,E1036,Office,07:07
2026-04-08,E1037,Office,09:26
2026-04-08,E1038,Remote,07:49
2026-04-08,E1039,Remote,08:06
2026-04-08,E1040,Office,07:21
2026-04-08,E1041,Remote,07:41
2026-04-08,E1042,Office,08:43
2026-04-08,E1043,Office,08:38
2026-04-08,E1044,Office,09:21
2026-04-08,E1045,Office,08:53
2026-04-08,E1046,Office,07:46
2026-04-08,E1047,Office,07:08
2026-04-08,E1049,Office,07:41
2026-04-08,E1050,Remote,08:25
2026-04-08,E1051,Office,08:33
2026-04-08,E1052,Office,09:10
2026-04-08,E1053,Remote,07:55
2026-04-08,E1054,Remote,08:14
2026-04-08,E1055,Office,09:18
2026-04-08,E1056,Remote,09:03
2026-04-08,E1057,Remote,08:56
2026-04-08,E1058,Office,09:46
2026-04-08,E1059,Remote,08:32
2026-04-08,E1060,Office,07:20
2026-04-08,E1061,Office,08:11
2026-04-08,E1062,On Leave,
2026-04-08,E1063,Office,08:36
2026-04-08,E1064,Remote,07:50
2026-04-08,E1065,Remote,07:52
2026-04-08,E1066,Remote,08:17
2026-04-08,E1067,Remote,09:12
2026-04-08,E1068,Office,07:38
2026-04-08,E1069,Remote,07:08
2026-04-08,E1070,Office,09:31
2026-04-08,E1071,Office,07:00
2026-04-08,E1072,Remote,07:14
2026-04-08,E1073,Remote,08:06
2026-04-08,E1074,Office,07:19
2026-04-08,E1075,Office,08:57
2026-04-08,E1076,Remote,08:13
2026-04-08,E1077,Remote,07:20
2026-04-08,E1078,On Leave,
2026-04-08,E1079,On Leave,
2026-04-08,E1080,Office,09:35
2026-04-08,E1081,Office,09:50
2026-04-08,E1082,Office,08:18
2026-04-08,E1083,Remote,09:07
2026-04-08,E1084,Office,08:03
2026-04-08,E1085,Office,07:25
2026-04-08,E1086,On Leave,
2026-04-08,E1087,Office,09:01
2026-04-08,E1088,Office,07:39
2026-04-08,E1090,Office,08:21
2026-04-08,E1091,Office,09:43
2026-04-08,E1092,Office,08:17
2026-04-08,E1093,Absent,
2026-04-08,E1094,Remote,07:53
2026-04-08,E1095,Absent,
2026-04-08,E1096,Remote,07:05
2026-04-08,E1097,Office,08:35
2026-04-08,E1098,Office,07:22
2026-04-08,E1099,Office,09:36
2026-04-08,E1100,Office,07:42
2026-04-08,E1101,On Leave,
2026-04-08,E1103,Remote,08:34
2026-04-08,E1104,Office,08:01
2026-04-08,E1105,Office,07:14
2026-04-08,E1106,Office,08:10
2026-04-08,E1107,Remote,09:27
2026-04-08,E1108,Remote,09:40
2026-04-08,E1109,Remote,09:12
2026-04-08,E1110,Office,09:30
2026-04-08,E1111,Remote,07:02
2026-04-08,E1112,Remote,07:19
2026-04-08,E1113,Remote,08:51
2026-04-08,E1114,Office,07:45
2026-04-08,E1115,Remote,09:01
2026-04-08,E1116,Remote,07:17
2026-04-08,E1117,Remote,09:32
2026-04-08,E1118,Office,08:44
2026-04-08,E1119,Office,08:40
2026-04-08,E1120,Absent,
2026-04-08,E1121,Office,09:19
2026-04-08,E1122,Absent,
2026-04-08,E1123,Remote,09:27
2026-04-08,E1124,Office,08:40
2026-04-08,E1125,Remote,09:47
2026-04-08,E1126,Office,09:04
2026-04-08,E1127,Office,09:03
2026-04-08,E1128,Office,09:45
2026-04-08,E1129,Remote,09:53
2026-04-08,E1130,Office,08:17
2026-04-08,E1131,Remote,08:04
2026-04-08,E1132,Remote,09:25
2026-04-08,E1133,Office,08:14
2026-04-08,E1134,Remote,08:16
2026-04-08,E1135,Remote,08:34
2026-04-08,E1136,Office,07:16
2026-04-08,E1137,Office,07:21
2026-04-08,E1138,Office,09:02
2026-04-08,E1139,Office,09:38
2026-04-08,E1140,Office,08:12
2026-04-08,E1141,Office,09:47
2026-04-08,E1142,Office,07:37
2026-04-08,E1143,Office,07:09
2026-04-08,E1144,Absent,
2026-04-08,E1145,Office,09:14
2026-04-08,E1146,Office,08:01
2026-04-08,E1147,Remote,09:41
2026-04-08,E1148,Office,07:14
2026-04-08,E1149,Remote,08:04
2026-04-08,E1150,Office,09:30
2026-04-08,E1151,Remote,09:22
2026-04-08,E1152,Office,07:00
2026-04-08,E1153,On Leave,
2026-04-08,E1154,Office,08:46
2026-04-08,E1155,Remote,08:13
2026-04-08,E1156,Office,07:23
2026-04-08,E1157,Office,08:46
2026-04-08,E1158,Remote,08:10
2026-04-08,E1159,Office,07:29
2026-04-08,E1160,Remote,07:21
2026-04-08,E1161,Office,08:28
2026-04-08,E1162,Office,07:56
2026-04-08,E1163,Remote,09:23
2026-04-08,E1164,Office,07:48
2026-04-08,E1165,On Leave,
2026-04-08,E1166,Office,07:50
2026-04-08,E1167,Remote,09:01
2026-04-08,E1168,Office,08:57
2026-04-08,E1169,Remote,07:14
2026-04-08,E1170,Office,09:33
2026-04-08,E1171,Office,08:49
2026-04-08,E1172,Remote,07:30
2026-04-08,E1173,Office,09:08
2026-04-08,E1174,Office,08:35
2026-04-08,E1175,Office,08:55
2026-04-08,E1176,Office,09:14
2026-04-08,E1177,Remote,09:27
2026-04-08,E1178,Office,08:09
2026-04-08,E1179,On Leave,
2026-04-09,E1000,Remote,07:39
2026-04-09,E1001,Remote,09:39
2026-04-09,E1002,Office,08:04
2026-04-09,E1003,Remote,08:36
2026-04-09,E1004,Office,09:39
2026-04-09,E1005,Office,07:26
2026-04-09,E1006,Remote,09:52
2026-04-09,E1008,Office,07:15
2026-04-09,E1009,Remote,09:10
2026-04-09,E1010,Office,09:35
2026-04-09,E1012,Office,07:41
2026-04-09,E1013,Remote,07:44
2026-04-09,E1014,On Leave,
2026-04-09,E1015,Office,08:28
2026-04-09,E1016,Office,08:18
2026-04-09,E1017,Office,09:43
2026-04-09,E1018,Remote,09:27
2026-04-09,E1019,Office,08:52
2026-04-09,E1020,Office,08:55
2026-04-09,E1021,Remote,07:48
2026-04-09,E1022,Remote,07:14
2026-04-09,E1023,Remote,07:28
2026-04-09,E1024,Office,08:34
2026-04-09,E1025,Office,08:47
2026-04-09,E1026,Remote,07:02
2026-04-09,E1028,On Leave,
2026-04-09,E1029,Office,09:15
2026-04-09,E1030,Remote,09:45
2026-04-09,E1031,Office,09:23
2026-04-09,E1032,Office,08:31
2026-04-09,E1033,Office,09:47
2026-04-09,E1034,Remote,07:33
2026-04-09,E1035,Remote,07:54
2026-04-09,E1036,Office,09:27
2026-04-09,E1037,Office,08:07
2026-04-09,E1038,Remote,09:31
2026-04-09,E1039,Remote,08:31
2026-04-09,E1040,Office,07:11
2026-04-09,E1041,Office,07:37
2026-04-09,E1042,Office,07:20
2026-04-09,E1043,Office,08:11
2026-04-09,E1044,Office,07:25
2026-04-09,E1045,Office,08:25
2026-04-09,E1046,Office,09:56
2026-04-09,E1047,Office,09:57
2026-04-09,E1049,Office,07:12
2026-04-09,E1050,Office,07:26
2026-04-09,E1051,Office,08:39
2026-04-09,E1052,Office,07:28
2026-04-09,E1053,Remote,09:57
2026-04-09,E1054,Office,09:09
2026-04-09,E1055,Remote,09:41
2026-04-09,E1056,Remote,07:11
2026-04-09,E1057,Remote,09:46
2026-04-09,E1058,Absent,
2026-04-09,E1059,On Leave,
2026-04-09,E1060,Remote,09:24
2026-04-09,E1061,Office,08:18
2026-04-09,E1062,Office,07:29
2026-04-09,E1063,Absent,
2026-04-09,E1064,Office,08:18
2026-04-09,E1065,Remote,07:08
2026-04-09,E1066,Remote,09:04
2026-04-09,E1067,Office,08:20
2026-04-09,E1068,Office,07:28
2026-04-09,E1069,Remote,08:25
2026-04-09,E1070,Remote,09:49
2026-04-09,E1071,Office,07:05
2026-04-09,E1072,Office,07:14
2026-04-09,E1073,Office,09:28
2026-04-09,E1074,Office,07:15
2026-04-09,E1075,Remote,07:13
2026-04-09,E1076,Office,07:05
2026-04-09,E1077,Remote,09:37
2026-04-09,E1078,Office,08:58
2026-04-09,E1079,Remote,07:24
2026-04-09,E1080,Office,07:51
2026-04-09,E1081,Office,08:02
2026-04-09,E1082,Office,09:49
2026-04-09,E1083,Office,09:52
2026-04-09,E1084,Office,09:57
2026-04-09,E1085,Office,08:40
2026-04-09,E1086,Absent,
2026-04-09,E1087,On Leave,
2026-04-09,E1088,Office,07:04
2026-04-09,E1090,Office,08:28
2026-04-09,E1091,Office,08:48
2026-04-09,E1092,Office,07:03
2026-04-09,E1093,Remote,07:55
2026-04-09,E1094,Office,08:54
2026-04-09,E1095,Remote,08:10
2026-04-09,E1096,Remote,09:05
2026-04-09,E1097,Office,07:18
2026-04-09,E1098,Office,09:32
2026-04-09,E1099,Office,08:49
2026-04-09,E1100,Office,08:23
2026-04-09,E1101,Office,08:46
2026-04-09,E1103,Remote,07:46
2026-04-09,E1104,Remote,09:34
2026-04-09,E1105,Remote,07:49
2026-04-09,E1106,Remote,08:55
2026-04-09,E1107,Office,08:23
2026-04-09,E1108,Remote,09:59
2026-04-09,E1109,Office,09:28
2026-04-09,E1110,Remote,07:49
2026-04-09,E1111,Office,08:36
2026-04-09,E1112,Office,08:23
2026-04-09,E1113,Office,07:28
2026-04-09,E1114,Remote,07:02
2026-04-09,E1115,Office,07:20
2026-04-09,E1116,Remote,09:40
2026-04-09,E1117,Office,09:11
2026-04-09,E1118,Office,08:01
2026-04-09,E1119,Office,09:06
2026-04-09,E1120,Remote,09:03
2026-04-09,E1121,Office,09:56
2026-04-09,E1122,Remote,07:53
2026-04-09,E1123,On Leave,
2026-04-09,E1124,Office,08:47
2026-04-09,E1125,Remote,09:07
2026-04-09,E1126,Remote,07:13
2026-04-09,E1127,On Leave,
2026-04-09,E1128,Office,08:53
2026-04-09,E1129,Absent,
2026-04-09,E1130,Office,07:45
2026-04-09,E1131,Remote,07:29
2026-04-09,E1132,Remote,08:23
2026-04-09,E1133,Office,07:19
2026-04-09,E1134,Office,09:23
2026-04-09,E1135,Remote,09:01
2026-04-09,E1136,Office,07:17
2026-04-09,E1137,Absent,
2026-04-09,E1138,Office,07:09
2026-04-09,E1139,Office,09:28
2026-04-09,E1140,Office,08:42
2026-04-09,E1141,Office,09:56
2026-04-09,E1142,Office,09:21
2026-04-09,E1143,On Leave,
2026-04-09,E1144,Office,07:53
2026-04-09,E1145,Remote,07:46
2026-04-09,E1146,Remote,07:53
2026-04-09,E1147,Remote,07:30
2026-04-09,E1148,Office,07:23
2026-04-09,E1149,Absent,
2026-04-09,E1150,Office,07:25
2026-04-09,E1151,Office,08:13
2026-04-09,E1152,Office,07:00
2026-04-09,E1153,Remote,09:30
2026-04-09,E1154,Office,08:42
2026-04-09,E1155,Office,07:02
2026-04-09,E1156,Remote,08:43
2026-04-09,E1157,Remote,08:18
2026-04-09,E1158,On Leave,
2026-04-09,E1159,Office,09:38
2026-04-09,E1160,Office,07:06
2026-04-09,E1161,Office,09:29
2026-04-09,E1162,Office,09:37
2026-04-09,E1163,Absent,
2026-04-09,E1164,Remote,09:01
2026-04-09,E1165,Remote,07:20
2026-04-09,E1166,Office,07:31
2026-04-09,E1167,Office,09:20
2026-04-09,E1168,Office,08:47
2026-04-09,E1169,Remote,07:17
2026-04-09,E1170,Office,08:12
2026-04-09,E1171,Office,09:18
2026-04-09,E1172,Remote,09:42
2026-04-09,E1173,On Leave,
2026-04-09,E1174,Office,09:59
2026-04-09,E1175,Remote,07:38
2026-04-09,E1176,Remote,07:33
2026-04-09,E1177,Remote,09:06
2026-04-09,E1178,Office,07:19
2026-04-09,E1179,Office,08:06
2026-04-10,E1000,Office,07:36
2026-04-10,E1001,Absent,
2026-04-10,E1002,Office,07:03
2026-04-10,E1003,Office,09:33
2026-04-10,E1004,Remote,08:25
2026-04-10,E1005,Office,09:45
2026-04-10,E1006,Office,08:55
2026-04-10,E1008,Office,07:05
2026-04-10,E1009,Remote,08:23
2026-04-10,E1010,On Leave,
2026-04-10,E1012,Office,09:30
2026-04-10,E1013,Remote,09:45
2026-04-10,E1014,Office,09:01
2026-04-10,E1015,Office,07:25
2026-04-10,E1016,On Leave,
2026-04-10,E1017,Remote,08:16
2026-04-10,E1018,Office,07:38
2026-04-10,E1019,Office,09:56
2026-04-10,E1020,Office,08:21
2026-04-10,E1021,Remote,07:22
2026-04-10,E1022,Office,09:45
2026-04-10,E1023,Remote,07:08
2026-04-10,E1024,Absent,
2026-04-10,E1025,Absent,
2026-04-10,E1026,Remote,07:52
2026-04-10,E1028,Remote,08:12
2026-04-10,E1029,Office,08:19
2026-04-10,E1030,Office,08:47
2026-04-10,E1031,Office,08:30
2026-04-10,E1032,Office,08:07
2026-04-10,E1033,Remote,08:27
2026-04-10,E1034,Office,07:50
2026-04-10,E1035,Office,07:06
2026-04-10,E1036,Remote,09:41
2026-04-10,E1037,Remote,07:08
2026-04-10,E1038,Office,07:33
2026-04-10,E1039,Remote,07:39
2026-04-10,E1040,Office,09:07
2026-04-10,E1041,Remote,07:43
2026-04-10,E1042,Office,09:06
2026-04-10,E1043,Remote,08:27
2026-04-10,E1044,Office,09:36
2026-04-10,E1045,Office,09:46
2026-04-10,E1046,Office,08:40
2026-04-10,E1047,Office,08:36
2026-04-10,E1049,Office,09:18
2026-04-10,E1050,Remote,09:15
2026-04-10,E1051,Office,09:34
2026-04-10,E1052,Office,09:30
2026-04-10,E1053,Remote,09:06
2026-04-10,E1054,Remote,07:14
2026-04-10,E1055,Office,07:18
2026-04-10,E1056,Remote,07:59
2026-04-10,E1057,Office,07:27
2026-04-10,E1058,Office,09:19
2026-04-10,E1059,On Leave,
2026-04-10,E1060,Office,09:36
2026-04-10,E1061,Remote,08:22
2026-04-10,E1062,Office,09:06
2026-04-10,E1063,Remote,08:58
2026-04-10,E1064,Office,07:02
2026-04-10,E1065,Remote,08:02
2026-04-10,E1066,Remote,08:24
2026-04-10,E1067,Office,09:18
2026-04-10,E1068,Office,07:55
2026-04-10,E1069,Office,07:25
2026-04-10,E1070,Office,08:30
2026-04-10,E1071,Remote,07:59
2026-04-10,E1072,Office,07:11
2026-04-10,E1073,Office,09:22
2026-04-10,E1074,Office,09:31
2026-04-10,E1075,Remote,08:56
2026-04-10,E1076,Office,07:54
2026-04-10,E1077,Office,08:12
2026-04-10,E1078,Office,09:13
2026-04-10,E1079,Office,07:18
2026-04-10,E1080,Office,07:25
2026-04-10,E1081,On Leave,
2026-04-10,E1082,Office,09:25
2026-04-10,E1083,Office,08:12
2026-04-10,E1084,Office,08:06
2026-04-10,E1085,Office,07:04
2026-04-10,E1086,Office,08:08
2026-04-10,E1087,Office,08:08
2026-04-10,E1088,Office,07:23
2026-04-10,E1090,Office,09:25
2026-04-10,E1091,Office,09:56
2026-04-10,E1092,Remote,07:29
2026-04-10,E1093,Office,08:43
2026-04-10,E1094,Remote,07:34
2026-04-10,E1095,Remote,09:04
2026-04-10,E1096,Remote,07:53
2026-04-10,E1097,Office,09:12
2026-04-10,E1098,Office,08:47
2026-04-10,E1099,Remote,08:20
2026-04-10,E1100,Office,09:19
2026-04-10,E1101,Office,08:06
2026-04-10,E1103,Office,09:52
2026-04-10,E1104,Office,09:40
2026-04-10,E1105,Office,07:19
2026-04-10,E1106,Office,07:40
2026-04-10,E1107,Office,07:44
2026-04-10,E1108,Remote,07:55
2026-04-10,E1109,Office,08:06
2026-04-10,E1110,Office,09:27
2026-04-10,E1111,Office,07:19
2026-04-10,E1112,Absent,
2026-04-10,E1113,Office,09:27
2026-04-10,E1114,Office,08:56
2026-04-10,E1115,Office,09:13
2026-04-10,E1116,Office,07:38
2026-04-10,E1117,Office,08:36
2026-04-10,E1118,Office,09:41
2026-04-10,E1119,Remote,09:05
2026-04-10,E1120,Office,09:52
2026-04-10,E1121,Office,09:30
2026-04-10,E1122,Office,09:40
2026-04-10,E1123,Office,07:44
2026-04-10,E1124,Office,08:12
2026-04-10,E1125,Remote,07:25
2026-04-10,E1126,Office,09:07
2026-04-10,E1127,On Leave,
2026-04-10,E1128,Office,08:19
2026-04-10,E1129,Office,09:32
2026-04-10,E1130,On Leave,
2026-04-10,E1131,Remote,09:08
2026-04-10,E1132,Remote,09:42
2026-04-10,E1133,Office,08:56
2026-04-10,E1134,Office,09:45
2026-04-10,E1135,Remote,08:27
2026-04-10,E1136,Office,09:19
2026-04-10,E1137,Office,08:55
2026-04-10,E1138,Remote,08:02
2026-04-10,E1139,Office,08:04
2026-04-10,E1140,Remote,09:16
2026-04-10,E1141,Office,08:30
2026-04-10,E1142,Office,08:00
2026-04-10,E1143,Office,09:49
2026-04-10,E1144,Remote,09:03
2026-04-10,E1145,Office,09:10
2026-04-10,E1146,Remote,09:31
2026-04-10,E1147,Remote,09:30
2026-04-10,E1148,Office,07:21
2026-04-10,E1149,Absent,
2026-04-10,E1150,Office,09:29
2026-04-10,E1151,Office,09:22
2026-04-10,E1152,Office,08:53
2026-04-10,E1153,Office,08:35
2026-04-10,E1154,Office,09:25
2026-04-10,E1155,Remote,07:31
2026-04-10,E1156,Office,07:34
2026-04-10,E1157,Office,07:55
2026-04-10,E1158,Remote,07:14
2026-04-10,E1159,Office,08:50
2026-04-10,E1160,Office,09:15
2026-04-10,E1161,Office,08:49
2026-04-10,E1162,Office,09:04
2026-04-10,E1163,Remote,08:39
2026-04-10,E1164,Office,08:49
2026-04-10,E1165,Office,09:56
2026-04-10,E1166,Office,08:43
2026-04-10,E1167,Remote,07:33
2026-04-10,E1168,Office,08:53
2026-04-10,E1169,Remote,08:07
2026-04-10,E1170,Office,09:10
2026-04-10,E1171,Office,07:36
2026-04-10,E1172,Remote,08:52
2026-04-10,E1173,Office,08:58
2026-04-10,E1174,Office,07:06
2026-04-10,E1175,Office,09:42
2026-04-10,E1176,Remote,07:38
2026-04-10,E1177,Office,09:54
2026-04-10,E1178,Office,09:36
2026-04-10,E1179,Remote,08:01
2026-04-13,E1000,Remote,07:25
2026-04-13,E1001,Remote,07:27
2026-04-13,E1002,Office,09:17
2026-04-13,E1003,Remote,08:34
2026-04-13,E1004,Remote,08:17
2026-04-13,E1005,Office,07:27
2026-04-13,E1006,Office,08:15
2026-04-13,E1008,Remote,07:22
2026-04-13,E1009,Office,09:23
2026-04-13,E1010,Office,09:30
2026-04-13,E1012,Remote,08:24
2026-04-13,E1013,Office,09:55
2026-04-13,E1014,Office,09:08
2026-04-13,E1015,Office,09:50
2026-04-13,E1016,Remote,07:00
2026-04-13,E1017,Office,09:34
2026-04-13,E1018,Office,09:20
2026-04-13,E1019,Office,07:51
2026-04-13,E1020,Office,09:10
2026-04-13,E1021,Office,07:07
2026-04-13,E1022,Office,07:38
2026-04-13,E1023,Remote,09:54
2026-04-13,E1024,Office,08:09
2026-04-13,E1025,Office,09:55
2026-04-13,E1026,Office,07:39
2026-04-13,E1028,On Leave,
2026-04-13,E1029,Office,07:52
2026-04-13,E1030,Remote,07:59
2026-04-13,E1031,Office,08:08
2026-04-13,E1032,Remote,09:13
2026-04-13,E1033,Remote,08:23
2026-04-13,E1034,On Leave,
2026-04-13,E1035,Absent,
2026-04-13,E1036,Remote,09:12
2026-04-13,E1037,Office,07:23
2026-04-13,E1038,Office,07:39
2026-04-13,E1039,Remote,08:20
2026-04-13,E1040,Office,07:42
2026-04-13,E1041,Office,09:01
2026-04-13,E1042,Absent,
2026-04-13,E1043,Office,08:56
2026-04-13,E1044,Office,07:04
2026-04-13,E1045,Remote,08:37
2026-04-13,E1046,Absent,
2026-04-13,E1047,Office,09:48
2026-04-13,E1049,Office,09:08
2026-04-13,E1050,Office,08:44
2026-04-13,E1051,Office,09:06
2026-04-13,E1052,Remote,08:26
2026-04-13,E1053,Office,08:17
2026-04-13,E1054,Office,08:14
2026-04-13,E1055,Remote,09:15
2026-04-13,E1056,Office,08:57
2026-04-13,E1057,Office,07:11
2026-04-13,E1058,Office,07:43
2026-04-13,E1059,Remote,08:13
2026-04-13,E1060,On Leave,
2026-04-13,E1061,Remote,09:47
2026-04-13,E1062,Office,09:51
2026-04-13,E1063,Remote,07:13
2026-04-13,E1064,Remote,07:04
2026-04-13,E1065,Remote,09:55
2026-04-13,E1066,Office,09:31
2026-04-13,E1067,Office,07:43
2026-04-13,E1068,Remote,07:51
2026-04-13,E1069,Remote,09:13
2026-04-13,E1070,Office,07:06
2026-04-13,E1071,Office,09:20
2026-04-13,E1072,Remote,09:30
2026-04-13,E1073,Office,08:21
2026-04-13,E1074,Office,08:31
2026-04-13,E1075,Office,07:28
2026-04-13,E1076,Remote,08:50
2026-04-13,E1077,Remote,08:08
2026-04-13,E1078,Office,07:11
2026-04-13,E1079,On Leave,
2026-04-13,E1080,Office,09:23
2026-04-13,E1081,Remote,07:09
2026-04-13,E1082,On Leave,
2026-04-13,E1083,Office,09:45
2026-04-13,E1084,Office,07:07
2026-04-13,E1085,Office,08:20
2026-04-13,E1086,Office,08:03
2026-04-13,E1087,Office,07:04
2026-04-13,E1088,Office,08:02
2026-04-13,E1090,Office,08:16
2026-04-13,E1091,Office,08:41
2026-04-13,E1092,Remote,07:41
2026-04-13,E1093,Remote,09:43
2026-04-13,E1094,Office,08:32
2026-04-13,E1095,Office,08:07
2026-04-13,E1096,Office,08:01
2026-04-13,E1097,Office,08:50
2026-04-13,E1098,Office,07:05
2026-04-13,E1099,Office,09:40
2026-04-13,E1100,Office,07:31
2026-04-13,E1101,Remote,08:58
2026-04-13,E1103,Remote,08:04
2026-04-13,E1104,Remote,07:01
2026-04-13,E1105,Office,07:48
2026-04-13,E1106,Remote,09:53
2026-04-13,E1107,Remote,07:51
2026-04-13,E1108,Remote,08:12
2026-04-13,E1109,Remote,07:39
2026-04-13,E1110,Office,07:39
2026-04-13,E1111,Remote,08:41
2026-04-13,E1112,Remote,09:20
2026-04-13,E1113,Office,08:43
2026-04-13,E1114,Office,07:26
2026-04-13,E1115,Office,08:32
2026-04-13,E1116,Office,07:10
2026-04-13,E1117,Remote,08:15
2026-04-13,E1118,Remote,07:52
2026-04-13,E1119,Remote,09:36
2026-04-13,E1120,Remote,08:29
2026-04-13,E1121,Office,08:39
2026-04-13,E1122,Office,08:23
2026-04-13,E1123,Remote,09:13
2026-04-13,E1124,Office,09:21
2026-04-13,E1125,Office,09:17
2026-04-13,E1126,Office,07:13
2026-04-13,E1127,Office,09:55
2026-04-13,E1128,On Leave,
2026-04-13,E1129,Office,08:43
2026-04-13,E1130,Office,07:47
2026-04-13,E1131,Remote,07:51
2026-04-13,E1132,Office,09:45
2026-04-13,E1133,Office,07:38
2026-04-13,E1134,On Leave,
2026-04-13,E1135,Office,08:28
2026-04-13,E1136,Office,09:23
2026-04-13,E1137,Office,07:51
2026-04-13,E1138,Remote,09:48
2026-04-13,E1139,Remote,07:31
2026-04-13,E1140,Office,07:00
2026-04-13,E1141,Office,09:16
2026-04-13,E1142,Office,07:07
2026-04-13,E1143,Office,08:15
2026-04-13,E1144,Absent,
2026-04-13,E1145,Office,08:42
2026-04-13,E1146,Remote,07:09
2026-04-13,E1147,Remote,07:56
2026-04-13,E1148,Office,07:54
2026-04-13,E1149,Office,08:13
2026-04-13,E1150,Absent,
2026-04-13,E1151,Office,09:32
2026-04-13,E1152,Office,07:29
2026-04-13,E1153,Remote,09:56
2026-04-13,E1154,Office,08:52
2026-04-13,E1155,Office,09:38
2026-04-13,E1156,Remote,09:25
2026-04-13,E1157,Office,09:25
2026-04-13,E1158,Office,09:53
2026-04-13,E1159,On Leave,
2026-04-13,E1160,Office,09:26
2026-04-13,E1161,Office,08:47
2026-04-13,E1162,Office,09:32
2026-04-13,E1163,Office,08:09
2026-04-13,E1164,Office,09:17
2026-04-13,E1165,Office,09:08
2026-04-13,E1166,Remote,09:31
2026-04-13,E1167,Office,07:06
2026-04-13,E1168,Office,07:09
2026-04-13,E1169,Remote,08:52
2026-04-13,E1170,On Leave,
2026-04-13,E1171,Office,09:49
2026-04-13,E1172,Office,09:08
2026-04-13,E1173,On Leave,
2026-04-13,E1174,Office,08:06
2026-04-13,E1175,On Leave,
2026-04-13,E1176,Remote,07:26
2026-04-13,E1177,Remote,08:24
2026-04-13,E1178,Office,07:31
2026-04-13,E1179,Remote,09:44
2026-04-14,E1000,Remote,09:07
2026-04-14,E1001,Remote,07:37
2026-04-14,E1002,Remote,09:50
2026-04-14,E1003,Office,08:31
2026-04-14,E1004,Office,09:07
2026-04-14,E1005,Office,07:56
2026-04-14,E1006,On Leave,
2026-04-14,E1008,Office,08:37
2026-04-14,E1009,Remote,09:18
2026-04-14,E1010,Office,07:58
2026-04-14,E1012,On Leave,
2026-04-14,E1013,Office,09:31
2026-04-14,E1014,Office,07:16
2026-04-14,E1015,Office,08:55
2026-04-14,E1016,Office,07:47
2026-04-14,E1017,Office,09:47
2026-04-14,E1018,Remote,08:24
2026-04-14,E1019,Remote,08:22
2026-04-14,E1020,Office,09:24
2026-04-14,E1021,Remote,08:06
2026-04-14,E1022,Office,07:59
2026-04-14,E1023,Office,07:15
2026-04-14,E1024,Office,07:43
2026-04-14,E1025,Office,08:01
2026-04-14,E1026,Remote,09:26
2026-04-14,E1028,Remote,08:14
2026-04-14,E1029,Remote,08:21
2026-04-14,E1030,Remote,08:56
2026-04-14,E1031,Absent,
2026-04-14,E1032,Remote,08:37
2026-04-14,E1033,Remote,09:22
2026-04-14,E1034,Remote,07:55
2026-04-14,E1035,Office,09:38
2026-04-14,E1036,Office,09:46
2026-04-14,E1037,Office,08:21
2026-04-14,E1038,Remote,07:52
2026-04-14,E1039,Remote,07:13
2026-04-14,E1040,Office,08:14
2026-04-14,E1041,Office,09:09
2026-04-14,E1042,Remote,07:11
2026-04-14,E1043,Remote,08:17
2026-04-14,E1044,Office,07:27
2026-04-14,E1045,Office,07:14
2026-04-14,E1046,Office,09:48
2026-04-14,E1047,Office,07:21
2026-04-14,E1049,Office,09:12
2026-04-14,E1050,Office,08:05
2026-04-14,E1051,Office,09:59
2026-04-14,E1052,Office,07:10
2026-04-14,E1053,Office,09:32
2026-04-14,E1054,Remote,08:23
2026-04-14,E1055,Remote,07:04
2026-04-14,E1056,Office,07:53
2026-04-14,E1057,Remote,09:32
2026-04-14,E1058,Absent,
2026-04-14,E1059,Office,08:10
2026-04-14,E1060,Remote,07:26
2026-04-14,E1061,On Leave,
2026-04-14,E1062,Office,09:07
2026-04-14,E1063,Remote,07:39
2026-04-14,E1064,Office,09:12
2026-04-14,E1065,Office,07:34
2026-04-14,E1066,Remote,08:23
2026-04-14,E1067,Office,09:23
2026-04-14,E1068,Office,09:38
2026-04-14,E1069,Absent,
2026-04-14,E1070,Office,09:23
2026-04-14,E1071,Remote,09:52
2026-04-14,E1072,Office,07:20
2026-04-14,E1073,Office,09:51
2026-04-14,E1074,Office,08:10
2026-04-14,E1075,Office,07:08
2026-04-14,E1076,Remote,07:04
2026-04-14,E1077,Remote,08:04
2026-04-14,E1078,Office,07:34
2026-04-14,E1079,Remote,09:33
2026-04-14,E1080,On Leave,
2026-04-14,E1081,Office,09:31
2026-04-14,E1082,Office,09:32
2026-04-14,E1083,Office,08:36
2026-04-14,E1084,Office,09:47
2026-04-14,E1085,Office,09:01
